if_plate_id,position,sample,antibody,gene_names,locations
7,C10,1,HPA006982,TSHZ1,Nucleoplasm
7,C10,2,HPA006982,TSHZ1,Nucleoplasm
7,C11,1,HPA007246,ZBED9,"Nucleus,Nucleoli"
7,C11,2,HPA007246,ZBED9,"Nucleus,Nucleoli"
7,C2,1,HPA006632,PSME1,Cytoplasm
7,C2,2,HPA006632,PSME1,Cytoplasm
7,C4,1,HPA005743,PIAS1,Cytoskeleton (Microtubules)
7,C4,2,HPA005743,PIAS1,Cytoskeleton (Microtubules)
7,C5,1,HPA005910,TCEB3,"Cytoplasm,Nuclear speckles"
7,C5,2,HPA005910,TCEB3,"Cytoplasm,Nuclear speckles"
7,C6,1,HPA006161,TSG101,"Nucleoli,Cytoplasm"
7,C6,2,HPA006161,TSG101,"Nucleoli,Cytoplasm"
7,C7,1,HPA006314,PARN,Nuclear speckles
7,C7,2,HPA006314,PARN,Nuclear speckles
7,C8,1,HPA006487,KMT2B,Nucleoplasm
7,C8,2,HPA006487,KMT2B,Nucleoplasm
7,D1,1,HPA006313,NR2C2,Nucleoplasm
7,D1,2,HPA006313,NR2C2,Nucleoplasm
7,D10,1,HPA007002,MED27,"Nucleus,Nucleoli,Cytoplasm"
7,D10,2,HPA007002,MED27,"Nucleus,Nucleoli,Cytoplasm"
7,D11,1,HPA007267,PGBD1,"Cytoplasm,Nuclear bodies"
7,D11,2,HPA007267,PGBD1,"Cytoplasm,Nuclear bodies"
7,D12,1,HPA007040,KHK,Cytoplasm
7,D12,2,HPA007040,KHK,Cytoplasm
7,D2,1,HPA006702,PSMD8,Cytoplasm
7,D2,2,HPA006702,PSMD8,Cytoplasm
7,D3,1,HPA006777,USP2,"Plasma membrane,Cytoplasm"
7,D3,2,HPA006777,USP2,"Plasma membrane,Cytoplasm"
7,D5,1,HPA006065,PSMC3,"Nucleus,Cytoplasm"
7,D5,2,HPA006065,PSMC3,"Nucleus,Cytoplasm"
7,D6,1,HPA006195,TAF5,"Nucleus,Vesicles"
7,D6,2,HPA006195,TAF5,"Nucleus,Vesicles"
7,D8,1,HPA006566,TAF6,"Nucleus,Cytoplasm"
7,D8,2,HPA006566,TAF6,"Nucleus,Cytoplasm"
7,D9,1,HPA006790,DRAP1,Cytoplasm
7,D9,2,HPA006790,DRAP1,Cytoplasm
7,E10,1,HPA007005,BOLA1,"Cytoplasm,Nuclear bodies"
7,E10,2,HPA007005,BOLA1,"Cytoplasm,Nuclear bodies"
7,E11,1,HPA007289,ZSCAN30,Nucleoplasm
7,E11,2,HPA007289,ZSCAN30,Nucleoplasm
7,E12,1,HPA007044,HK1,Mitochondria
7,E12,2,HPA007044,HK1,Mitochondria
7,E2,1,HPA006731,USP10,"Cytoplasm,Nucleoplasm"
7,E2,2,HPA006731,USP10,"Cytoplasm,Nucleoplasm"
7,E3,1,HPA006778,USP28,Nucleus
7,E3,2,HPA006778,USP28,Nucleus
7,E5,1,HPA006079,REST,"Cytoplasm,Nuclear bodies"
7,E5,2,HPA006079,REST,"Cytoplasm,Nuclear bodies"
7,E6,1,HPA006204,TSFM,"Nucleus,Mitochondria"
7,E6,2,HPA006204,TSFM,"Nucleus,Mitochondria"
7,E7,1,HPA006408,CNOT3,Cytoplasm
7,E7,2,HPA006408,CNOT3,Cytoplasm
7,E8,1,HPA006628,RBM14,Nuclear speckles
7,E8,2,HPA006628,RBM14,Nuclear speckles
7,F11,1,HPA007296,ZSCAN2,"Cytoplasm,Nuclear bodies"
7,F11,2,HPA007296,ZSCAN2,"Cytoplasm,Nuclear bodies"
7,F12,1,HPA008333,ALDH18A1,Mitochondria
7,F12,2,HPA008333,ALDH18A1,Mitochondria
7,F2,1,HPA006749,USP10,"Cytoplasm,Nucleoplasm"
7,F2,2,HPA006749,USP10,"Cytoplasm,Nucleoplasm"
7,F3,1,HPA006779,USP28,"Nucleus,Nucleoli (Fibrillar center)"
7,F3,2,HPA006779,USP28,"Nucleus,Nucleoli (Fibrillar center)"
7,F4,1,HPA005800,TBX19,Nuclear speckles
7,F4,2,HPA005800,TBX19,Nuclear speckles
7,F6,1,HPA006214,MTA2,Nucleoplasm
7,F6,2,HPA006214,MTA2,Nucleoplasm
7,F7,1,HPA006417,HTATIP2,Cytoplasm
7,F7,2,HPA006417,HTATIP2,Cytoplasm
7,F8,1,HPA006669,BCLAF1,"Nucleus,Nucleoli (Fibrillar center)"
7,F8,2,HPA006669,BCLAF1,"Nucleus,Nucleoli (Fibrillar center)"
7,F9,1,HPA006912,GTF2F2,"Nucleus,Cytoskeleton (Microtubules)"
7,F9,2,HPA006912,GTF2F2,"Nucleus,Cytoskeleton (Microtubules)"
7,G1,1,HPA006238,TMPRSS4,"Cytoplasm,Nucleoplasm"
7,G1,2,HPA006238,TMPRSS4,"Cytoplasm,Nucleoplasm"
7,G10,1,HPA007082,NFRKB,Nucleus
7,G10,2,HPA007082,NFRKB,Nucleus
7,G12,1,HPA008467,"NME1,NME1-NME2",NULL
7,G12,2,HPA008467,"NME1,NME1-NME2",NULL
7,G3,1,HPA006872,CAPNS1,"Cytoplasm,Nuclear bodies"
7,G3,2,HPA006872,CAPNS1,"Cytoplasm,Nuclear bodies"
7,G5,1,HPA006104,KAT6B,Nucleus
7,G5,2,HPA006104,KAT6B,Nucleus
7,G6,1,HPA006227,HCFC2,"Plasma membrane,Nucleoplasm"
7,G6,2,HPA006227,HCFC2,"Plasma membrane,Nucleoplasm"
7,G8,1,HPA006672,ZKSCAN1,"Mitochondria,Nuclear bodies"
7,G8,2,HPA006672,ZKSCAN1,"Mitochondria,Nuclear bodies"
7,G9,1,HPA006913,GLYCTK,Cytoplasm
7,G9,2,HPA006913,GLYCTK,Cytoplasm
7,H10,1,HPA007124,ZSCAN31,"Cytoplasm,Nuclear bodies"
7,H10,2,HPA007124,ZSCAN31,"Cytoplasm,Nuclear bodies"
7,H11,1,HPA007938,ZSCAN1,Nucleoli
7,H11,2,HPA007938,ZSCAN1,Nucleoli
7,H2,1,HPA006753,PITRM1,Mitochondria
7,H2,2,HPA006753,PITRM1,Mitochondria
7,H3,1,HPA006937,USP31,Cytoplasm
7,H3,2,HPA006937,USP31,Cytoplasm
7,H4,1,HPA005891,POLR3K,"Nucleus,Cytoplasm"
7,H4,2,HPA005891,POLR3K,"Nucleus,Cytoplasm"
7,H5,1,HPA006105,GATAD1,Nucleoplasm
7,H5,2,HPA006105,GATAD1,Nucleoplasm
7,H6,1,HPA006232,MED4,Nucleoplasm
7,H6,2,HPA006232,MED4,Nucleoplasm
7,H9,1,HPA006949,PBXIP1,"Nucleoli,Cytoplasm,Vesicles"
7,H9,2,HPA006949,PBXIP1,"Nucleoli,Cytoplasm,Vesicles"
8,A1,1,HPA005480,SYVN1,"Endoplasmic reticulum,Nucleoplasm"
8,A1,2,HPA005480,SYVN1,"Endoplasmic reticulum,Nucleoplasm"
8,A11,1,HPA007126,ADNP2,Cytoplasm
8,A11,2,HPA007126,ADNP2,Cytoplasm
8,A2,1,HPA006287,USP20,"Nucleus,Plasma membrane,Cytoplasm"
8,A2,2,HPA006287,USP20,"Nucleus,Plasma membrane,Cytoplasm"
8,A4,1,HPA006988,ZMPSTE24,"Cytoplasm,Golgi apparatus"
8,A4,2,HPA006988,ZMPSTE24,"Cytoplasm,Golgi apparatus"
8,A5,1,HPA005900,PLAGL2,"Cytoplasm,Nucleoplasm"
8,A5,2,HPA005900,PLAGL2,"Cytoplasm,Nucleoplasm"
8,A6,1,HPA006144,ZNF18,"Plasma membrane,Cytoplasm,Golgi apparatus,Nucleoplasm"
8,A6,2,HPA006144,ZNF18,"Plasma membrane,Cytoplasm,Golgi apparatus,Nucleoplasm"
8,A8,1,HPA006429,TAF7,Nucleoplasm
8,A8,2,HPA006429,TAF7,Nucleoplasm
8,B1,1,HPA005684,SEC16A,"Cytoplasm,Golgi apparatus"
8,B1,2,HPA005684,SEC16A,"Cytoplasm,Golgi apparatus"
8,B10,1,HPA004194,SPPL3,"Plasma membrane,Vesicles"
8,B10,2,HPA004194,SPPL3,"Plasma membrane,Vesicles"
8,B11,1,HPA007128,NFRKB,Nucleus
8,B11,2,HPA007128,NFRKB,Nucleus
8,B12,1,HPA008066,CALD1,"Plasma membrane,Vesicles,Cytoskeleton (Actin filaments)"
8,B12,2,HPA008066,CALD1,"Plasma membrane,Vesicles,Cytoskeleton (Actin filaments)"
8,B3,1,HPA006756,USP5,"Cytoplasm,Nucleoplasm"
8,B3,2,HPA006756,USP5,"Cytoplasm,Nucleoplasm"
8,B4,1,HPA007222,USP2,Cytoplasm
8,B4,2,HPA007222,USP2,Cytoplasm
8,B5,1,HPA005909,TRIM25,"Cytoplasm,Nuclear bodies"
8,B5,2,HPA005909,TRIM25,"Cytoplasm,Nuclear bodies"
8,B6,1,HPA006159,SOX30,Cytoplasm
8,B6,2,HPA006159,SOX30,Cytoplasm
8,B8,1,HPA006474,TAF5,Nucleus
8,B8,2,HPA006474,TAF5,Nucleus
8,B9,1,HPA006759,GATAD2A,Nucleus
8,B9,2,HPA006759,GATAD2A,Nucleus
8,C1,1,HPA006312,"ISY1-RAB43,ISY1",Nucleoplasm
8,C1,2,HPA006312,"ISY1-RAB43,ISY1",Nucleoplasm
8,C10,1,HPA006982,TSHZ1,Nucleoplasm
8,C10,2,HPA006982,TSHZ1,Nucleoplasm
8,C11,1,HPA007246,ZBED9,"Nucleus,Nucleoli,Golgi apparatus"
8,C11,2,HPA007246,ZBED9,"Nucleus,Nucleoli,Golgi apparatus"
8,C2,1,HPA006632,PSME1,"Cytoplasm,Nuclear bodies"
8,C2,2,HPA006632,PSME1,"Cytoplasm,Nuclear bodies"
8,C4,1,HPA005743,PIAS1,Cytoskeleton (Microtubules)
8,C4,2,HPA005743,PIAS1,Cytoskeleton (Microtubules)
8,C5,1,HPA005910,TCEB3,"Cytoplasm,Nuclear speckles"
8,C5,2,HPA005910,TCEB3,"Cytoplasm,Nuclear speckles"
8,C6,1,HPA006161,TSG101,"Plasma membrane,Cytoplasm"
8,C6,2,HPA006161,TSG101,"Plasma membrane,Cytoplasm"
8,C7,1,HPA006314,PARN,Nuclear speckles
8,C7,2,HPA006314,PARN,Nuclear speckles
8,C8,1,HPA006487,KMT2B,"Cytoplasm,Nucleoplasm"
8,C8,2,HPA006487,KMT2B,"Cytoplasm,Nucleoplasm"
8,D1,1,HPA006313,NR2C2,Nucleoplasm
8,D1,2,HPA006313,NR2C2,Nucleoplasm
8,D10,1,HPA007002,MED27,"Nucleus,Nucleoli,Cytoplasm"
8,D10,2,HPA007002,MED27,"Nucleus,Nucleoli,Cytoplasm"
8,D11,1,HPA007267,PGBD1,"Cytoplasm,Nucleoplasm"
8,D11,2,HPA007267,PGBD1,"Cytoplasm,Nucleoplasm"
8,D2,1,HPA006702,PSMD8,Cytoplasm
8,D2,2,HPA006702,PSMD8,Cytoplasm
8,D3,1,HPA006777,USP2,"Plasma membrane,Cytoplasm"
8,D3,2,HPA006777,USP2,"Plasma membrane,Cytoplasm"
8,D5,1,HPA006065,PSMC3,"Nucleus,Cytoplasm"
8,D5,2,HPA006065,PSMC3,"Nucleus,Cytoplasm"
8,D6,1,HPA006195,TAF5,"Vesicles,Nucleoplasm"
8,D6,2,HPA006195,TAF5,"Vesicles,Nucleoplasm"
8,D8,1,HPA006566,TAF6,"Nucleus,Cytoplasm"
8,D8,2,HPA006566,TAF6,"Nucleus,Cytoplasm"
8,D9,1,HPA006790,DRAP1,Cytoplasm
8,D9,2,HPA006790,DRAP1,Cytoplasm
8,E10,1,HPA007005,BOLA1,Nucleus
8,E10,2,HPA007005,BOLA1,Nucleus
8,E11,1,HPA007289,ZSCAN30,"Cytoplasm,Nucleoplasm"
8,E11,2,HPA007289,ZSCAN30,"Cytoplasm,Nucleoplasm"
8,E12,1,HPA007044,HK1,Mitochondria
8,E12,2,HPA007044,HK1,Mitochondria
8,E2,1,HPA006731,USP10,"Cytoplasm,Nucleoplasm"
8,E2,2,HPA006731,USP10,"Cytoplasm,Nucleoplasm"
8,E3,1,HPA006778,USP28,Nucleus
8,E3,2,HPA006778,USP28,Nucleus
8,E4,1,HPA005798,GRHL1,"Nucleus,Golgi apparatus"
8,E4,2,HPA005798,GRHL1,"Nucleus,Golgi apparatus"
8,E5,1,HPA006079,REST,"Cytoplasm,Nucleoplasm"
8,E5,2,HPA006079,REST,"Cytoplasm,Nucleoplasm"
8,E6,1,HPA006204,TSFM,"Mitochondria,Nucleoplasm"
8,E6,2,HPA006204,TSFM,"Mitochondria,Nucleoplasm"
8,E7,1,HPA006408,CNOT3,Cytoplasm
8,E7,2,HPA006408,CNOT3,Cytoplasm
8,E8,1,HPA006628,RBM14,Nuclear speckles
8,E8,2,HPA006628,RBM14,Nuclear speckles
8,F10,1,HPA007010,TP63,Nucleoplasm
8,F10,2,HPA007010,TP63,Nucleoplasm
8,F3,1,HPA006779,USP28,"Nucleus,Nucleoli (Fibrillar center)"
8,F3,2,HPA006779,USP28,"Nucleus,Nucleoli (Fibrillar center)"
8,F4,1,HPA005800,TBX19,Nuclear speckles
8,F4,2,HPA005800,TBX19,Nuclear speckles
8,F5,1,HPA006092,CERS3,"Cytoplasm,Nuclear bodies"
8,F5,2,HPA006092,CERS3,"Cytoplasm,Nuclear bodies"
8,F6,1,HPA006214,MTA2,Nucleoplasm
8,F6,2,HPA006214,MTA2,Nucleoplasm
8,F7,1,HPA006417,HTATIP2,Cytoplasm
8,F7,2,HPA006417,HTATIP2,Cytoplasm
8,F8,1,HPA006669,BCLAF1,"Nucleus,Nucleoli"
8,F8,2,HPA006669,BCLAF1,"Nucleus,Nucleoli"
8,F9,1,HPA006912,GTF2F2,"Nucleus,Cytoskeleton (Microtubules)"
8,F9,2,HPA006912,GTF2F2,"Nucleus,Cytoskeleton (Microtubules)"
8,G10,1,HPA007082,NFRKB,Nucleus
8,G10,2,HPA007082,NFRKB,Nucleus
8,G12,1,HPA008467,"NME1,NME1-NME2",Cytoplasm
8,G12,2,HPA008467,"NME1,NME1-NME2",Cytoplasm
8,G3,1,HPA006872,CAPNS1,"Cytoplasm,Nucleoplasm"
8,G3,2,HPA006872,CAPNS1,"Cytoplasm,Nucleoplasm"
8,G5,1,HPA006104,KAT6B,Nuclear bodies
8,G5,2,HPA006104,KAT6B,Nuclear bodies
8,G7,1,HPA006420,GRHL1,"Vesicles,Nucleoplasm"
8,G7,2,HPA006420,GRHL1,"Vesicles,Nucleoplasm"
8,G8,1,HPA006672,ZKSCAN1,Nuclear bodies
8,G8,2,HPA006672,ZKSCAN1,Nuclear bodies
8,G9,1,HPA006913,GLYCTK,"Cytoplasm,Golgi apparatus"
8,G9,2,HPA006913,GLYCTK,"Cytoplasm,Golgi apparatus"
8,H10,1,HPA007124,ZSCAN31,Nucleoplasm
8,H10,2,HPA007124,ZSCAN31,Nucleoplasm
8,H11,1,HPA007938,ZSCAN1,Nucleoli
8,H11,2,HPA007938,ZSCAN1,Nucleoli
8,H2,1,HPA006753,PITRM1,Mitochondria
8,H2,2,HPA006753,PITRM1,Mitochondria
8,H3,1,HPA006937,USP31,Cytoplasm
8,H3,2,HPA006937,USP31,Cytoplasm
8,H4,1,HPA005891,POLR3K,"Cytoplasm,Nuclear bodies"
8,H4,2,HPA005891,POLR3K,"Cytoplasm,Nuclear bodies"
8,H5,1,HPA006105,GATAD1,Nucleoplasm
8,H5,2,HPA006105,GATAD1,Nucleoplasm
8,H6,1,HPA006232,MED4,Nucleoplasm
8,H6,2,HPA006232,MED4,Nucleoplasm
8,H9,1,HPA006949,PBXIP1,"Cytoplasm,Vesicles"
8,H9,2,HPA006949,PBXIP1,"Cytoplasm,Vesicles"
9,A1,1,HPA005480,SYVN1,"Endoplasmic reticulum,Nucleoplasm"
9,A1,2,HPA005480,SYVN1,"Endoplasmic reticulum,Nucleoplasm"
9,A11,1,HPA007126,ADNP2,Mitochondria
9,A11,2,HPA007126,ADNP2,Mitochondria
9,A2,1,HPA006287,USP20,"Nucleus,Plasma membrane,Cytoplasm"
9,A2,2,HPA006287,USP20,"Nucleus,Plasma membrane,Cytoplasm"
9,A4,1,HPA006988,ZMPSTE24,Cytoplasm
9,A4,2,HPA006988,ZMPSTE24,Cytoplasm
9,A5,1,HPA005900,PLAGL2,"Cytoplasm,Nuclear bodies"
9,A5,2,HPA005900,PLAGL2,"Cytoplasm,Nuclear bodies"
9,A6,1,HPA006144,ZNF18,"Cytoplasm,Golgi apparatus,Nucleoplasm"
9,A6,2,HPA006144,ZNF18,"Cytoplasm,Golgi apparatus,Nucleoplasm"
9,A8,1,HPA006429,TAF7,"Golgi apparatus,Nucleoplasm"
9,A8,2,HPA006429,TAF7,"Golgi apparatus,Nucleoplasm"
9,B1,1,HPA005684,SEC16A,"Cytoplasm,Golgi apparatus"
9,B1,2,HPA005684,SEC16A,"Cytoplasm,Golgi apparatus"
9,B10,1,HPA004194,SPPL3,"Plasma membrane,Vesicles"
9,B10,2,HPA004194,SPPL3,"Plasma membrane,Vesicles"
9,B11,1,HPA007128,NFRKB,Nucleus
9,B11,2,HPA007128,NFRKB,Nucleus
9,B12,1,HPA008066,CALD1,"Plasma membrane,Cytoskeleton (Actin filaments)"
9,B12,2,HPA008066,CALD1,"Plasma membrane,Cytoskeleton (Actin filaments)"
9,B3,1,HPA006756,USP5,"Cytoplasm,Nucleoplasm"
9,B3,2,HPA006756,USP5,"Cytoplasm,Nucleoplasm"
9,B4,1,HPA007222,USP2,Cytoplasm
9,B4,2,HPA007222,USP2,Cytoplasm
9,B5,1,HPA005909,TRIM25,"Cytoplasm,Nuclear bodies"
9,B5,2,HPA005909,TRIM25,"Cytoplasm,Nuclear bodies"
9,B6,1,HPA006159,SOX30,"Cytoplasm,Nuclear bodies"
9,B6,2,HPA006159,SOX30,"Cytoplasm,Nuclear bodies"
9,B8,1,HPA006474,TAF5,Nucleus
9,B8,2,HPA006474,TAF5,Nucleus
9,B9,1,HPA006759,GATAD2A,Nucleus
9,B9,2,HPA006759,GATAD2A,Nucleus
9,C1,1,HPA006312,"ISY1-RAB43,ISY1",Nucleoplasm
9,C1,2,HPA006312,"ISY1-RAB43,ISY1",Nucleoplasm
9,C10,1,HPA006982,TSHZ1,Nucleoplasm
9,C10,2,HPA006982,TSHZ1,Nucleoplasm
9,C11,1,HPA007246,ZBED9,"Nucleus,Nucleoli"
9,C11,2,HPA007246,ZBED9,"Nucleus,Nucleoli"
9,C2,1,HPA006632,PSME1,"Cytoplasm,Nuclear bodies"
9,C2,2,HPA006632,PSME1,"Cytoplasm,Nuclear bodies"
9,C4,1,HPA005743,PIAS1,Cytoskeleton (Microtubules)
9,C4,2,HPA005743,PIAS1,Cytoskeleton (Microtubules)
9,C5,1,HPA005910,TCEB3,"Cytoplasm,Nuclear speckles"
9,C5,2,HPA005910,TCEB3,"Cytoplasm,Nuclear speckles"
9,C6,1,HPA006161,TSG101,"Nucleoli,Cytoplasm"
9,C6,2,HPA006161,TSG101,"Nucleoli,Cytoplasm"
9,C7,1,HPA006314,PARN,Nuclear speckles
9,C7,2,HPA006314,PARN,Nuclear speckles
9,C8,1,HPA006487,KMT2B,Nucleoplasm
9,C8,2,HPA006487,KMT2B,Nucleoplasm
9,D1,1,HPA006313,NR2C2,Nucleoplasm
9,D1,2,HPA006313,NR2C2,Nucleoplasm
9,D10,1,HPA007002,MED27,"Nucleus,Nucleoli,Cytoplasm"
9,D11,1,HPA007267,PGBD1,"Cytoplasm,Nuclear bodies"
9,D11,2,HPA007267,PGBD1,"Cytoplasm,Nuclear bodies"
9,D2,1,HPA006702,PSMD8,"Cytoplasm,Nuclear speckles"
9,D2,2,HPA006702,PSMD8,"Cytoplasm,Nuclear speckles"
9,D3,1,HPA006777,USP2,"Plasma membrane,Cytoplasm"
9,D3,2,HPA006777,USP2,"Plasma membrane,Cytoplasm"
9,D5,1,HPA006065,PSMC3,"Cytoplasm,Nuclear bodies"
9,D5,2,HPA006065,PSMC3,"Cytoplasm,Nuclear bodies"
9,D6,1,HPA006195,TAF5,"Vesicles,Nucleoplasm"
9,D6,2,HPA006195,TAF5,"Vesicles,Nucleoplasm"
9,D8,1,HPA006566,TAF6,"Nucleus,Cytoplasm"
9,D8,2,HPA006566,TAF6,"Nucleus,Cytoplasm"
9,D9,1,HPA006790,DRAP1,Cytoplasm
9,D9,2,HPA006790,DRAP1,Cytoplasm
9,E10,1,HPA007005,BOLA1,"Cytoplasm,Nuclear bodies"
9,E10,2,HPA007005,BOLA1,"Cytoplasm,Nuclear bodies"
9,E11,1,HPA007289,ZSCAN30,"Cytoplasm,Nucleoplasm"
9,E11,2,HPA007289,ZSCAN30,"Cytoplasm,Nucleoplasm"
9,E12,1,HPA007044,HK1,Mitochondria
9,E12,2,HPA007044,HK1,Mitochondria
9,E2,1,HPA006731,USP10,"Cytoplasm,Nucleoplasm"
9,E2,2,HPA006731,USP10,"Cytoplasm,Nucleoplasm"
9,E3,1,HPA006778,USP28,Nucleus
9,E3,2,HPA006778,USP28,Nucleus
9,E4,1,HPA005798,GRHL1,"Nucleus,Cytoplasm"
9,E4,2,HPA005798,GRHL1,"Nucleus,Cytoplasm"
9,E5,1,HPA006079,REST,"Cytoplasm,Nuclear bodies"
9,E5,2,HPA006079,REST,"Cytoplasm,Nuclear bodies"
9,E6,1,HPA006204,TSFM,"Nucleus,Mitochondria"
9,E6,2,HPA006204,TSFM,"Nucleus,Mitochondria"
9,E7,1,HPA006408,CNOT3,Cytoplasm
9,E7,2,HPA006408,CNOT3,Cytoplasm
9,E8,1,HPA006628,RBM14,Nuclear speckles
9,E8,2,HPA006628,RBM14,Nuclear speckles
9,F10,1,HPA007010,TP63,Nucleoplasm
9,F10,2,HPA007010,TP63,Nucleoplasm
9,F11,1,HPA007296,ZSCAN2,"Cytoplasm,Nuclear bodies"
9,F11,2,HPA007296,ZSCAN2,"Cytoplasm,Nuclear bodies"
9,F12,1,HPA008333,ALDH18A1,Mitochondria
9,F12,2,HPA008333,ALDH18A1,Mitochondria
9,F2,1,HPA006749,USP10,"Cytoplasm,Nucleoplasm"
9,F2,2,HPA006749,USP10,"Cytoplasm,Nucleoplasm"
9,F3,1,HPA006779,USP28,"Nucleus,Nucleoli (Fibrillar center)"
9,F3,2,HPA006779,USP28,"Nucleus,Nucleoli (Fibrillar center)"
9,F4,1,HPA005800,TBX19,Nuclear speckles
9,F4,2,HPA005800,TBX19,Nuclear speckles
9,F5,1,HPA006092,CERS3,Nucleoplasm
9,F5,2,HPA006092,CERS3,Nucleoplasm
9,F6,1,HPA006214,MTA2,Nucleoplasm
9,F6,2,HPA006214,MTA2,Nucleoplasm
9,F7,1,HPA006417,HTATIP2,"Cytoplasm,Nuclear bodies"
9,F7,2,HPA006417,HTATIP2,"Cytoplasm,Nuclear bodies"
9,F8,1,HPA006669,BCLAF1,"Nucleoli,Nuclear speckles"
9,F8,2,HPA006669,BCLAF1,"Nucleoli,Nuclear speckles"
9,F9,1,HPA006912,GTF2F2,"Nucleus,Cytoskeleton (Microtubules)"
9,F9,2,HPA006912,GTF2F2,"Nucleus,Cytoskeleton (Microtubules)"
9,G10,1,HPA007082,NFRKB,Nucleus
9,G10,2,HPA007082,NFRKB,Nucleus
9,G11,1,HPA007847,VPS9D1,"Cytoplasm,Nuclear bodies"
9,G11,2,HPA007847,VPS9D1,"Cytoplasm,Nuclear bodies"
9,G12,1,HPA008467,"NME1,NME1-NME2",NULL
9,G12,2,HPA008467,"NME1,NME1-NME2",NULL
9,G3,1,HPA006872,CAPNS1,"Cytoplasm,Nuclear bodies"
9,G3,2,HPA006872,CAPNS1,"Cytoplasm,Nuclear bodies"
9,G5,1,HPA006104,KAT6B,Nuclear bodies
9,G5,2,HPA006104,KAT6B,Nuclear bodies
9,G6,1,HPA006227,HCFC2,"Cytoplasm,Nuclear bodies"
9,G6,2,HPA006227,HCFC2,"Cytoplasm,Nuclear bodies"
9,G7,1,HPA006420,GRHL1,"Cytoplasm,Vesicles,Nucleoplasm"
9,G7,2,HPA006420,GRHL1,"Cytoplasm,Vesicles,Nucleoplasm"
9,G8,1,HPA006672,ZKSCAN1,"Mitochondria,Nuclear bodies"
9,G8,2,HPA006672,ZKSCAN1,"Mitochondria,Nuclear bodies"
9,G9,1,HPA006913,GLYCTK,"Cytoplasm,Golgi apparatus"
9,G9,2,HPA006913,GLYCTK,"Cytoplasm,Golgi apparatus"
9,H10,1,HPA007124,ZSCAN31,"Cytoplasm,Nuclear bodies"
9,H10,2,HPA007124,ZSCAN31,"Cytoplasm,Nuclear bodies"
9,H11,1,HPA007938,ZSCAN1,Nucleoli
9,H11,2,HPA007938,ZSCAN1,Nucleoli
9,H2,1,HPA006753,PITRM1,Mitochondria
9,H2,2,HPA006753,PITRM1,Mitochondria
9,H3,1,HPA006937,USP31,Cytoplasm
9,H3,2,HPA006937,USP31,Cytoplasm
9,H4,1,HPA005891,POLR3K,Nucleus
9,H4,2,HPA005891,POLR3K,Nucleus
9,H5,1,HPA006105,GATAD1,Nucleoplasm
9,H5,2,HPA006105,GATAD1,Nucleoplasm
9,H6,1,HPA006232,MED4,Nucleoplasm
9,H6,2,HPA006232,MED4,Nucleoplasm
9,H9,1,HPA006949,PBXIP1,"Cytoplasm,Vesicles"
9,H9,2,HPA006949,PBXIP1,"Cytoplasm,Vesicles"
10,A12,1,HPA000903,AHSA1,Cytoplasm
10,A12,2,HPA000903,AHSA1,Cytoplasm
10,A2,1,HPA006564,PRKCA,"Plasma membrane,Cytoplasm"
10,A2,2,HPA006564,PRKCA,"Plasma membrane,Cytoplasm"
10,A3,1,HPA004747,FLNB,"Plasma membrane,Cytoplasm"
10,A3,2,HPA004747,FLNB,"Plasma membrane,Cytoplasm"
10,A4,1,HPA005750,WASL,"Nucleoli,Cytoplasm"
10,A4,2,HPA005750,WASL,"Nucleoli,Cytoplasm"
10,A5,1,HPA005679,HPGD,Cytoplasm
10,A5,2,HPA005679,HPGD,Cytoplasm
10,A6,1,HPA006900,PTPRN2,"Plasma membrane,Vesicles"
10,A6,2,HPA006900,PTPRN2,"Plasma membrane,Vesicles"
10,A7,1,HPA007308,NQO1,Cytoplasm
10,A7,2,HPA007308,NQO1,Cytoplasm
10,A8,1,HPA005755,PDZK1,Endoplasmic reticulum
10,A8,2,HPA005755,PDZK1,Endoplasmic reticulum
10,A9,1,HPA006773,EIF4G2,Cytoplasm
10,A9,2,HPA006773,EIF4G2,Cytoplasm
10,B12,1,HPA000943,TRMT5,"Nucleus,Nucleoli,Cytoplasm"
10,B12,2,HPA000943,TRMT5,"Nucleus,Nucleoli,Cytoplasm"
10,B3,1,HPA004748,TLN1,"Cytoplasm,Focal Adhesions"
10,B3,2,HPA004748,TLN1,"Cytoplasm,Focal Adhesions"
10,B4,1,HPA005751,PIK3R3,"Cytoplasm,Cytoskeleton (Intermediate filaments),Nucleoplasm"
10,B4,2,HPA005751,PIK3R3,"Cytoplasm,Cytoskeleton (Intermediate filaments),Nucleoplasm"
10,B6,1,HPA006903,SPINT1,"Plasma membrane,Cytoplasm"
10,B6,2,HPA006903,SPINT1,"Plasma membrane,Cytoplasm"
10,B9,1,HPA007234,CD81,Cytoplasm
10,B9,2,HPA007234,CD81,Cytoplasm
10,C10,1,HPA000657,ACIN1,"Plasma membrane,Cytoplasm,Nucleoplasm"
10,C10,2,HPA000657,ACIN1,"Plasma membrane,Cytoplasm,Nucleoplasm"
10,C11,1,HPA000851,RALGAPA1,"Cytoplasm,Mitochondria"
10,C11,2,HPA000851,RALGAPA1,"Cytoplasm,Mitochondria"
10,C3,1,HPA004749,PDLIM3,Cytoplasm
10,C3,2,HPA004749,PDLIM3,Cytoplasm
10,C4,1,HPA006135,FLNC,"Plasma membrane,Cytoplasm"
